ie,davis_class_any,davis_class_code,mean_ie_lu_price,med_ie_lu_price,sd_ie_lu_price,count_ie_lu_price
1127,citrus and olives,2,18576.316,15493.617,10447.482,54
1127,fallow,5,12667.949,12604.086,6082.6841,8
1127,orchard,9,23570.826,20596.518,9713.2773,17
1127,pasture,11,19756.098,12999.355,16325.598,11
1128,citrus and olives,2,13769.239,14379.628,4739.0923,18
1128,fallow,5,21794.609,15118.767,15637.245,5
1128,grain,7,6390.8462,6390.8462,,1
1128,orchard,9,16452.564,13902.787,4424.0479,3
1128,pasture,11,11098.614,11282.263,5276.813,9
1129,alfalfa,1,21428.43,21420.789,4648.4692,4
1129,citrus and olives,2,16893.654,12847.93,11478.456,11
1129,fallow,5,19363.828,15547.006,10792.17,3
1129,grain,7,12317.774,12317.774,9329.5352,2
1129,orchard,9,20176.715,13737.994,11994.152,9
1129,pasture,11,13018.032,13018.032,390.22766,2
1130,alfalfa,1,17886.039,17761.953,5893.4536,4
1130,cotton,3,13236.513,13236.513,,1
1130,grain,7,26930.203,32211.693,17277.293,3
1130,orchard,9,20313.723,18065.715,14879.789,8
1131,alfalfa,1,17346.115,17346.115,,1
1131,fallow,5,30192.18,30192.18,,1
1131,grain,7,40244.488,31056.541,31863.285,4
1132,alfalfa,1,22253.238,22253.238,1056.0806,2
1132,cotton,3,33834.621,33834.621,12040.787,2
1132,grain,7,29584.348,16078.7,30460.033,4
1132,orchard,9,1612903.1,1612903.1,,1
1133,grain,7,466.71451,466.71451,,1
1133,orchard,9,42335.918,42335.918,,1
1134,alfalfa,1,13024.696,13024.696,,1
1134,orchard,9,28050,28050,,1
1135,cotton,3,7490.2876,7490.2876,3299.4175,2
1135,fallow,5,47887.785,47887.785,62089.262,2
1135,grain,7,9114.8662,9114.8662,,1
1138,grain,7,2156.9106,2156.9106,,1
1140,fallow,5,23965.674,23965.674,,1
1142,fallow,5,944.10297,944.10297,461.88531,2
1143,fallow,5,617.50073,617.50073,,1
1144,fallow,5,462.31406,462.31406,219.4671,2
1146,grain,7,364.87372,364.87372,,1
1147,fallow,5,7513.1479,7513.1479,,1
1147,grain,7,5157.2471,5157.2471,,1
1148,alfalfa,1,13483.813,13483.813,5399.7451,2
1148,fallow,5,69407.32,69407.32,,1
1148,grain,7,14680.348,16635.145,5243.5713,4
1149,alfalfa,1,4152.1074,4152.1074,,1
1149,grain,7,17060.617,17060.811,3294.3232,7
1150,alfalfa,1,17001.533,17001.533,,1
1150,grain,7,21685.5,21856.902,2682.0034,5
1150,orchard,9,9418.877,9418.877,,1
1151,alfalfa,1,17301.871,17301.871,5403.9663,2
1151,developed,4,1662714.5,1662714.5,,1
1151,grain,7,18104.006,22102.906,9845.4893,7
1151,orchard,9,9035.0254,9035.0254,,1
1152,alfalfa,1,56347.961,56347.961,,1
1152,cotton,3,14484.34,14484.34,8354.1113,2
1152,fallow,5,13307.08,13307.08,,1
1152,grain,7,17961.654,12820.936,9886.5078,8
1152,orchard,9,20303.711,20924.596,13299.749,6
1152,other,10,74324.32,74324.32,,1
1152,vineyard,15,9186,9186,,1
1153,alfalfa,1,21121.172,21121.172,,1
1153,fallow,5,11843.084,11843.084,1636.127,2
1153,grain,7,17824.299,17824.299,3147.2908,2
1153,orchard,9,24803.561,22787.695,12512.358,9
1153,pasture,11,25282.504,25282.504,20363.377,2
1153,vineyard,15,23767.477,9790.5449,38814.664,6
1154,alfalfa,1,65051.543,23034.553,85149.344,3
1154,citrus and olives,2,20995.918,20995.918,,1
1154,cotton,3,11668.859,11668.859,,1
1154,fallow,5,19180.684,19180.684,,1
1154,grain,7,14416.482,13649.602,4428.8516,3
1154,orchard,9,22361.346,18921.08,6728.1987,5
1154,pasture,11,19635.436,19635.436,,1
1155,alfalfa,1,63661.238,63661.238,,1
1155,citrus and olives,2,21497.313,21497.313,11423.479,2
1155,developed,4,215195.36,45996.285,310966.72,3
1155,fallow,5,43128.215,20163.465,49932.43,4
1155,grain,7,20428.875,22539.555,7239.0405,4
1155,orchard,9,22151.762,25544.896,10137.403,4
1155,pasture,11,25066.596,11062.502,31623.834,8
1156,developed,4,9424.6992,9424.6992,,1
1156,pasture,11,16839.574,10917.936,21511.35,12
1157,alfalfa,1,9607.0771,9607.0771,,1
1157,citrus and olives,2,14162.892,16854.221,8333.7646,7
1157,fallow,5,8873.6396,8873.6396,,1
1157,grain,7,12392.686,12392.686,2065.4194,2
1157,orchard,9,23489.342,19822.225,6146.1416,5
1157,pasture,11,17905.145,17905.145,,1
1157,vineyard,15,15343.858,15343.858,2171.1174,2
1158,citrus and olives,2,15903.958,12780.43,13391.06,20
1158,fallow,5,17659.824,17659.824,,1
1158,grain,7,41812.797,41812.797,1767.4935,2
1158,orchard,9,15254.735,14597.074,3240.3506,3
1158,pasture,11,23204.957,14943.954,24847.73,9
1159,developed,4,42525.336,42525.336,20687.914,2
1159,fallow,5,73308.414,73308.414,,1
1159,pasture,11,2364.1694,2364.1694,,1
1160,fallow,5,2226.7358,1703.7208,1480.7635,3
1160,orchard,9,8554.9414,8554.9414,6582.8345,2
1161,fallow,5,1331.7588,1331.7588,,1
1162,fallow,5,408.15536,408.15536,,1
1162,other,10,2064.896,2064.896,,1
1164,fallow,5,11936.905,11936.905,15558.713,2
1164,grain,7,18202.275,18202.275,,1
1165,fallow,5,4611.6465,4611.6465,4103.3433,2
1165,grain,7,11759.906,11759.906,9110.8857,2
1166,fallow,5,6045.0273,2522.2554,6817.0322,3
1166,grain,7,2503.8799,2503.8799,2903.7603,2
1166,pasture,11,8449.7432,8449.7432,9535.2305,2
1167,alfalfa,1,4152.1074,4152.1074,,1
1167,grain,7,45298.84,45533.039,18054.93,4
1168,alfalfa,1,13743.228,13743.228,13505.947,2
1168,fallow,5,6200.2852,6200.2852,,1
1168,grain,7,12732.432,12732.432,5417.3799,2
1168,orchard,9,16376.279,12900.529,11034.813,3
1169,alfalfa,1,8728.2969,8728.2969,,1
1169,fallow,5,9644.3369,4502.9448,12660.892,3
1169,grain,7,16205.399,16941.236,3247.6885,3
1169,orchard,9,60447.617,19964.492,83617.992,5
1169,pasture,11,135422.31,135422.31,183938.84,2
1170,alfalfa,1,9974.4824,9974.4824,,1
1170,cotton,3,13765.972,13765.972,,1
1170,grain,7,15667.814,15667.814,,1
1170,orchard,9,24767.553,25786.234,4695.1846,3
1171,alfalfa,1,9871.7012,9871.7012,570.95349,2
1171,citrus and olives,2,17195.924,17082.803,9428.4707,4
1171,grain,7,21448.504,21448.504,,1
1171,orchard,9,17000.932,17985.422,8421.5117,8
1171,pasture,11,11861.279,11861.279,,1
1171,vineyard,15,13352.7,12549.303,4594.7144,4
1172,citrus and olives,2,9944.8535,9407.1064,2584.0635,4
1172,fallow,5,4214.1929,4570.3252,1218.6183,5
1172,grain,7,2284.4946,2284.4946,,1
1172,orchard,9,12611.89,12313.098,2172.9548,4
1172,pasture,11,8802.4219,8802.4219,972.95612,2
1173,citrus and olives,2,13488.021,11040.236,6521.5654,48
1173,developed,4,9164.624,9164.624,5082.6797,2
1173,fallow,5,14866.714,9867.2178,11011.156,9
1173,grain,7,10718.723,11718.75,3902.7788,5
1173,orchard,9,11731.848,10852.889,3116.3147,8
1173,pasture,11,16105.063,8770.2275,18860.166,20
1173,vineyard,15,13261.492,13261.492,,1
1173,wetland,16,16971.547,16971.547,2336.8193,2
1174,alfalfa,1,113.54819,113.54819,,1
1174,fallow,5,10589.209,10589.209,,1
1174,grain,7,16126.275,14685.561,8397.7539,4
1174,orchard,9,25155.133,21595.449,17000.557,3
1174,pasture,11,33238.43,33238.43,,1
1175,alfalfa,1,19042.52,19042.52,4193.4312,2
1175,fallow,5,10589.209,10589.209,,1
1175,grain,7,17882.445,17882.445,,1
1175,orchard,9,17864.279,14614.756,13896.104,6
1175,pasture,11,18461.484,18461.484,,1
1175,vineyard,15,9086.3418,9086.3418,,1
1176,grain,7,10237.58,10237.58,,1
1176,orchard,9,17137.076,13249.997,10627.834,3
1177,citrus and olives,2,17190.824,17190.824,,1
1177,fallow,5,54564.047,54564.047,,1
1177,grain,7,8693.6074,8693.6074,,1
1177,orchard,9,21111.193,15805.379,10071.864,5
1178,fallow,5,9113.835,5212.813,10146.034,3
1178,vineyard,15,16159.428,16159.428,2007.7275,2
1179,citrus and olives,2,9661.7725,8485.2344,5389.4189,24
1179,fallow,5,7324.1743,8065.5347,1818.045,8
1179,grain,7,6070.9033,4460.3057,3581.7959,3
1179,native vegetation,8,35308.566,35308.566,,1
1179,orchard,9,15012.554,8840.9941,14000.129,7
1179,pasture,11,10427.2,10389.659,7293.5322,5
1180,citrus and olives,2,11164.289,11741.262,5185.0513,6
1180,developed,4,24967.969,24967.969,18367.984,2
1180,fallow,5,8557.8682,5662.8735,10273.602,9
1180,grain,7,6542.9136,6562.5059,336.6553,4
1180,orchard,9,12743.874,12743.874,,1
1180,pasture,11,5718.8857,5718.8857,2471.9492,2
1181,grain,7,2353.7146,2222.6157,338.85071,3
1183,orchard,9,24461.244,21611.32,10976.133,3
1183,vineyard,15,19567.898,22602.01,10205.039,5
1184,fallow,5,22963.113,22963.113,12414.696,2
1184,grain,7,2588.2927,2588.2927,,1
1184,orchard,9,19582.076,18531.117,4839.4141,5
1184,pasture,11,9039.3438,6142.5479,8237.3086,3
1184,vineyard,15,10034.652,10034.652,4069.876,2
1185,alfalfa,1,24903.307,24903.307,35058.012,2
1185,fallow,5,7818.8008,7818.8008,,1
1185,grain,7,8661.375,8166.043,7149.0073,4
1185,native vegetation,8,7549.1865,7549.1865,,1
1185,orchard,9,8321.0635,8437.3125,581.26117,5
1185,pasture,11,14661.087,10975.609,13619.632,9
1185,vineyard,15,14694.082,14694.082,8175.6797,2
1186,alfalfa,1,1023.7579,1023.7579,,1
1187,alfalfa,1,17679.9,7820.0806,28670.422,10
1187,fallow,5,3231.6816,3038.2329,2053.5005,23
1187,grain,7,4532.7241,3929.3308,1889.0519,7
1187,orchard,9,10557.786,10557.786,7984.8228,2
1187,pasture,11,1643.1763,1643.1763,,1
1188,fallow,5,4470.5957,1856.0275,7250.3999,8
1188,grain,7,3000,3000,,1
1189,fallow,5,1682.1827,1682.1827,,1
1190,other,10,450.58984,450.58984,,1
1192,developed,4,3535.9189,3535.9189,,1
1194,orchard,9,5893.9966,5893.9966,,1
1195,fallow,5,1037.2921,1000,648.58728,3
1195,pasture,11,852.53381,852.53381,,1
1196,grain,7,511.87897,511.87897,,1
1197,fallow,5,1540.4491,1168.343,1428.8083,4
1197,grain,7,2156.9106,2156.9106,,1
1198,fallow,5,3807.9006,2000,4310.4399,9
1198,grain,7,7035.5762,7035.5762,,1
1198,pasture,11,1670.6313,1670.6313,415.82697,2
1199,alfalfa,1,11158.736,12992.679,5353.8867,6
1199,fallow,5,5621.8345,2893.5549,5642.2446,17
1199,grain,7,4000.8352,4911.6636,2197.1675,7
1199,pasture,11,5392.2764,5392.2764,,1
1200,alfalfa,1,10067.622,10067.622,,1
1200,fallow,5,2518.2415,1771.5955,1879.5743,11
1200,grain,7,8458.5625,8458.5625,693.57959,2
1200,pasture,11,13752.658,13752.658,,1
1201,alfalfa,1,11007.267,11007.267,,1
1201,cotton,3,8870.1211,8870.1211,,1
1201,fallow,5,8147.7959,8147.7959,8482.1641,2
1201,orchard,9,13306.656,13306.656,,1
1201,pasture,11,7437.1284,5176.5854,5729.0674,17
1202,cotton,3,8870.1211,8870.1211,,1
1202,developed,4,16037.411,16037.411,,1
1202,orchard,9,14153.255,12829.968,6708.208,6
1202,vineyard,15,19827.898,19827.898,2522.3589,2
1203,orchard,9,13767.928,10187.441,8419.5645,4
1203,pasture,11,9421.5293,9421.5293,1927.6056,2
1203,vineyard,15,8751.0908,8751.0908,3224.908,2
1204,fallow,5,2966.9226,2128.5945,2950.0984,16
1204,grain,7,5064.5205,5064.5205,,1
1205,fallow,5,2768.3633,2329.3118,1496.8408,9
1205,pasture,11,4586.7617,5377.147,2031.6737,3
1206,fallow,5,3193.9165,3193.9165,4164.105,2
1206,grain,7,15854.596,15854.596,13623.338,2
1206,pasture,11,4736.8828,4050.9771,3521.1135,5
1207,orchard,9,13797.936,14311.448,7776.4668,3
1207,pasture,11,34895.766,34895.766,23584.422,2
1207,vineyard,15,20103.043,20103.043,9971.8516,2
1208,orchard,9,53460.383,20360.611,85059.953,6
1208,pasture,11,14218.204,10781.693,8787.5986,4
1208,vineyard,15,16116.315,20737.953,12943.972,3
1209,citrus and olives,2,19677.605,19677.605,,1
1209,grain,7,256349.13,256349.13,,1
1209,orchard,9,24846.047,24846.047,5918.5513,2
1209,vineyard,15,12906.046,11308.047,3765.9189,3
1210,citrus and olives,2,17233.842,12692.031,10810.013,7
1210,fallow,5,14963.008,10732.34,12817.817,6
1210,grain,7,6762.9482,5629.9277,3684.4397,5
1210,orchard,9,21950.463,18748.516,6141.3359,3
1210,pasture,11,14848.438,9389.7295,11580.737,5
1210,vineyard,15,13618.087,13618.087,1.0054175,2
1211,citrus and olives,2,7501.166,7501.166,,1
1211,fallow,5,9496.9668,9496.9668,9011.3213,2
1211,grain,7,4050,4050,,1
1211,pasture,11,5687.9673,6234.8193,3017.3979,3
1212,fallow,5,1413.7749,510.16113,2097.2744,10
1212,grain,7,1430.1561,1259.3535,476.5177,3
1212,pasture,11,3791.8633,708.06897,5077.9487,6
1213,fallow,5,403.81955,403.81955,,1
1213,pasture,11,782.58191,761.86182,352.45151,4
1218,fallow,5,6043.292,6043.292,5650.8809,2
1218,grain,7,7035.5762,7035.5762,,1
1219,fallow,5,7062.4824,7062.4824,3913.7529,2
1220,alfalfa,1,14322.734,14322.734,,1
1220,fallow,5,23955.613,23955.613,,1
1220,vineyard,15,54355.801,54355.801,,1
1221,alfalfa,1,19933.553,19933.553,,1
1221,fallow,5,92611.516,70806.477,70981.445,3
1221,grain,7,23820.379,19340.518,25062.459,5
1221,orchard,9,92215.336,33160.629,174527.66,7
1221,pasture,11,8370.2959,5825.3706,7063.7031,4
1221,vineyard,15,27185,27185,62.741917,2
1222,developed,4,26762.904,26762.904,,1
1222,fallow,5,27880.547,29239.527,13690.08,3
1222,grain,7,13710.07,13710.07,6402.8442,2
1222,orchard,9,24620.145,21169.527,12166.062,6
1222,pasture,11,4892.5581,4892.5581,,1
1222,vineyard,15,15875.594,15116.99,9486.0898,8
1223,developed,4,1734041.9,1734041.9,,1
1223,orchard,9,21053.76,21053.76,,1
1223,vineyard,15,12625.409,9223.7754,11134.898,6
1224,citrus and olives,2,22240.643,22240.643,360.75705,2
1224,fallow,5,3203.3328,3203.3328,,1
1224,grain,7,9162.2148,9162.2148,,1
1224,orchard,9,21604.338,21074.115,7130.4932,3
1224,vineyard,15,11769.752,5552.3921,12029.652,10
1225,citrus and olives,2,9449.3193,10531.349,6038.4946,6
1225,fallow,5,15868.933,15868.933,,1
1225,grain,7,16064.54,16064.54,,1
1225,orchard,9,14753.756,14753.756,,1
1225,pasture,11,8871.127,3531.5278,12320.302,4
1226,pasture,11,484.46616,484.46616,587.77075,2
1227,fallow,5,2656.2412,2656.2412,3731.209,2
1227,orchard,9,6136.4023,6136.4023,,1
1227,pasture,11,5178.5195,2465.4431,6815.5073,3
1228,native vegetation,8,8206.0381,8206.0381,,1
1228,orchard,9,14045.097,14045.097,5813.9878,2
1228,pasture,11,227.96265,227.96265,,1
1228,truck crops,14,7280.0811,7280.0811,,1
1229,native vegetation,8,7.8880582,7.8880582,,1
1231,fallow,5,2856.5557,1814.8162,2846.8926,4
1232,fallow,5,834.23114,834.23114,,1
1233,pasture,11,3667.3628,3667.3628,3150.6855,2
1234,alfalfa,1,9413.8945,9413.8945,,1
1234,grain,7,29771.695,29771.695,,1
1234,orchard,9,35529.738,35529.738,,1
1234,pasture,11,5870.5146,5870.5146,,1
1235,alfalfa,1,10274.092,10274.092,,1
1235,fallow,5,3727.7339,3727.7339,,1
1235,grain,7,8255.4502,8255.4502,,1
1235,orchard,9,35529.738,35529.738,,1
1236,alfalfa,1,17116.105,15724.594,4936.4839,3
1236,fallow,5,23804.738,23804.738,,1
1236,orchard,9,21100.232,27511.023,11471.653,3
1237,alfalfa,1,24922.543,24922.543,,1
1237,grain,7,26901.227,26901.227,,1
1237,orchard,9,24418.254,24313.055,7785.1484,7
1238,alfalfa,1,34550.395,34550.395,,1
1238,developed,4,112536.2,112536.2,,1
1238,grain,7,19262.574,24626.555,10446.703,3
1238,orchard,9,18854.291,21483.172,6137.3901,7
1238,pasture,11,19484.461,19484.461,,1
1238,vineyard,15,20368.555,15231.859,16057.464,6
1239,citrus and olives,2,6128.4639,6128.4639,467.12827,2
1239,pasture,11,20322.078,20322.078,1184.5696,2
1239,vineyard,15,9981.9756,13312.273,6745.1221,3
1240,citrus and olives,2,8140.3618,6387.437,4104.3462,9
1240,fallow,5,3021.1223,4297.7061,2415.6946,5
1240,grain,7,5294.6045,5294.6045,,1
1240,orchard,9,18071.779,18071.779,,1
1240,pasture,11,11697.505,2627.2593,14435.876,8
1241,pasture,11,754.60046,754.60046,,1
1242,fallow,5,17.878065,17.878065,,1
1242,native vegetation,8,746.9389,746.9389,381.84378,2
1242,pasture,11,2178.2085,2178.2085,,1
1243,orchard,9,9933.9863,9933.9863,,1
1244,fallow,5,17.878065,17.878065,,1
1245,fallow,5,1376.712,1376.712,1921.6814,2
1247,fallow,5,4255.4253,4255.4253,3247.8298,2
1248,fallow,5,1584.0254,1584.0254,,1
1248,orchard,9,20409.463,26639.906,17029.385,3
1249,alfalfa,1,11559.113,11559.113,3033.7969,2
1249,fallow,5,17965.008,17965.008,2071.8352,2
1249,orchard,9,26639.906,26639.906,,1
1249,pasture,11,19000.506,19000.506,,1
1249,tomato,13,17917.066,17917.066,,1
1250,alfalfa,1,8705.8047,9238.0518,1891.4355,3
1250,orchard,9,11276.045,6864.0713,11789.893,3
1251,alfalfa,1,16328.972,16328.972,,1
1251,fallow,5,40840.453,40840.453,,1
1251,grain,7,13233.078,12067.723,2077.5664,3
1251,orchard,9,6598.6304,6598.6304,,1
1252,alfalfa,1,26951.086,26951.086,29120.383,2
1252,fallow,5,70806.477,70806.477,,1
1252,native vegetation,8,26684.404,26684.404,,1
1252,orchard,9,23925.805,24919.656,11584.044,6
1252,pasture,11,18466.113,18466.113,,1
1253,cotton,3,13007.367,13007.367,,1
1253,orchard,9,4694.958,4694.958,,1
1253,pasture,11,9935.5752,9935.5752,,1
1254,cotton,3,11226.875,11226.875,,1
1254,orchard,9,51573.922,26862.479,76144.164,7
1255,citrus and olives,2,8751.8506,7451.3096,4692.5806,4
1255,native vegetation,8,96625.602,96625.602,,1
1255,orchard,9,15203.915,16891.145,9988.7021,5
1255,pasture,11,63482.609,19484.461,90738.922,3
1256,citrus and olives,2,4793.6821,4793.6821,,1
1256,developed,4,9355.5498,9355.5498,,1
1256,fallow,5,1811.8489,1877.6698,635.55237,4
1256,pasture,11,1389.2946,1126.47,1043.4567,8
1257,pasture,11,708.92102,708.92102,,1
1258,native vegetation,8,440.29068,440.29068,,1
1258,pasture,11,412.15762,412.15762,27.187574,2
1259,fallow,5,17.878065,17.878065,,1
1260,native vegetation,8,162.5,162.5,,1
1261,native vegetation,8,1964.1957,1964.1957,,1
1263,fallow,5,6213.7998,6213.7998,,1
1264,cotton,3,11958.423,11958.423,6688.3281,2
1264,fallow,5,6142.7065,7011.4258,2832.9116,4
1264,orchard,9,3823.8325,3823.8325,2924.823,2
1265,alfalfa,1,34964.203,34964.203,,1
1265,fallow,5,3487.0352,3487.0352,,1
1265,orchard,9,31356.227,29848.801,26603.902,10
1265,tomato,13,22617.023,22617.023,,1
1266,pasture,11,164.78479,164.78479,1.1882471,2
1267,native vegetation,8,101303.06,101303.06,,1
1269,cotton,3,15845.158,17323.096,6095.1104,4
1269,fallow,5,1317.9099,1317.9099,125.78758,2
1270,fallow,5,676.90338,676.90338,780.73267,2
1270,orchard,9,16380.166,12388.103,10789.175,6
1271,alfalfa,1,18429.066,18429.066,,1
1271,grain,7,16674.869,16674.869,,1
1271,orchard,9,16472.939,15589.694,14607.523,4
1272,alfalfa,1,18478.432,22090.367,9166.8857,9
1272,cotton,3,19630.539,19630.539,,1
1272,fallow,5,65106.734,70806.477,34250.547,3
1272,native vegetation,8,26684.404,26684.404,,1
1272,orchard,9,33806.66,25414.77,26382.164,17
1272,pasture,11,12842.15,12842.15,,1
1272,truck crops,14,2006.1666,2006.1666,,1
1273,fallow,5,34941.898,34941.898,8341.8145,2
1273,orchard,9,25414.77,25414.77,,1
1273,truck crops,14,22095.865,22095.865,,1
1274,vineyard,15,5453.4429,5453.4429,,1
1275,citrus and olives,2,26837.492,26837.492,4259.2852,2
1275,fallow,5,2275.2715,2178.915,1754.2343,6
1275,orchard,9,14757.36,4888.937,17573.896,6
1275,pasture,11,16343.492,19484.461,10285.518,11
1276,fallow,5,1126.0319,1006.5848,820.80469,3
1276,pasture,11,3540.8499,2736.1543,3072.9224,10
1277,pasture,11,897.81714,897.81714,467.61319,2
1281,cotton,3,15739.933,15739.933,5833.0908,2
1281,orchard,9,5891.9946,5891.9946,,1
1282,orchard,9,13465.97,12067.885,7509.9292,4
1283,alfalfa,1,18939.227,18939.227,977.39697,2
1283,cotton,3,19630.539,19630.539,,1
1283,grain,7,28493.545,28493.545,,1
1283,orchard,9,27723.496,16895.908,28268.846,4
1283,tomato,13,16669.539,16669.539,,1
1284,fallow,5,19297.719,19297.719,,1
1284,grain,7,19656.945,19656.945,,1
1284,orchard,9,25897.516,23500.377,12851.197,8
1285,cotton,3,15145.004,15145.004,,1
1285,developed,4,3585864.8,3585864.8,,1
1285,fallow,5,70806.477,70806.477,,1
1285,grain,7,18744.26,18744.26,3143.9211,2
1285,orchard,9,21897.146,20521.969,7161.3657,8
1285,vineyard,15,3096.9155,3096.9155,,1
1286,fallow,5,32486.709,32486.709,14519.938,2
1287,citrus and olives,2,12759.447,12759.447,,1
1287,orchard,9,73125.57,73125.57,,1
1287,pasture,11,8100.4556,8100.4556,1144.9432,2
1287,vineyard,15,22105,22105,,1
1288,pasture,11,2459.0356,1748.9236,2046.3743,6
1289,pasture,11,972.13287,1036.8566,119.97762,3
1293,alfalfa,1,1948.0001,1948.0001,,1
1293,cotton,3,10603.638,14904.361,8278.5029,3
1293,fallow,5,20595.541,20595.541,,1
1293,orchard,9,5891.9946,5891.9946,,1
1294,orchard,9,1109.5945,1109.5945,,1
1295,alfalfa,1,20380.773,20380.773,,1
1295,cotton,3,38522.258,38522.258,,1
1295,grain,7,28493.545,28493.545,,1
1295,orchard,9,11867.553,11867.553,,1
1295,truck crops,14,20255.184,20255.184,,1
1296,orchard,9,15779.876,15677.601,9688.042,5
1297,grain,7,8355.335,8355.335,,1
1297,orchard,9,20430.049,20430.049,4874.0537,2
1298,alfalfa,1,23935.656,23935.656,,1
1298,cotton,3,34267.574,34267.574,,1
1298,fallow,5,12861.866,12009.023,5697.9395,4
1298,orchard,9,38977.938,28833.445,25378.609,7
1298,pasture,11,19883.174,19883.174,,1
1300,alfalfa,1,15909.784,15909.784,,1
1300,fallow,5,14591.439,14591.439,,1
1300,orchard,9,73125.57,73125.57,,1
1300,vineyard,15,28192.67,28192.67,,1
1302,pasture,11,1135.4584,1135.4584,1258.4736,2
1306,alfalfa,1,10218.236,10218.236,8649.7109,2
1306,cotton,3,7982.1499,7982.1499,9789.4854,2
1306,fallow,5,36749.645,36749.645,,1
1306,orchard,9,21650.873,22791.693,13384.876,4
1307,alfalfa,1,8847.8584,3216.7681,12375.714,4
1307,cotton,3,9608.9502,13766.101,7200.8315,3
1307,tomato,13,239866.44,239866.44,300331.5,2
1308,alfalfa,1,2331.5691,2331.5691,,1
1308,grain,7,13069.275,13069.275,,1
1308,orchard,9,25802.287,29011.924,15065.612,4
1308,pasture,11,5893.9966,5893.9966,,1
1309,alfalfa,1,21059.877,21854.758,3810.0671,4
1309,orchard,9,16006.078,16006.078,9343.8975,2
1309,pasture,11,23906.645,23906.645,,1
1310,developed,4,249482.14,249482.14,169267.11,2
1310,fallow,5,29255.25,29775.754,6579.9243,6
1310,grain,7,14468.016,14468.016,,1
1310,orchard,9,8288.0273,8288.0273,4080.7209,2
1310,pasture,11,39512.227,39512.227,2167.553,2
1311,fallow,5,14591.439,14591.439,,1
1311,grain,7,53193.074,53193.074,,1
1318,alfalfa,1,15364.392,15364.392,1151.6215,2
1318,orchard,9,8531.6006,8531.6006,8772.917,2
1318,pasture,11,13183.806,11904.762,5927.7402,3
1319,alfalfa,1,7265.3071,5632.9609,6621.2612,3
1319,grain,7,4182.1138,4182.1138,,1
1319,orchard,9,13966.748,13966.748,13766.635,2
1319,tomato,13,5091.6519,5091.6519,,1
1320,alfalfa,1,12301.832,12301.832,,1
1321,alfalfa,1,25370.449,25370.449,6218.5938,2
1321,grain,7,26476.844,26476.844,,1
1321,pasture,11,27733.828,27733.828,15546.104,2
1322,alfalfa,1,29467.973,29467.973,,1
1322,fallow,5,13618.589,13618.589,,1
1322,orchard,9,8324.2422,8324.2422,,1
1322,wetland,16,14102.877,14102.877,,1
1323,developed,4,547594.63,547594.63,525206.5,2
1334,alfalfa,1,7178.6831,7178.6831,,1
1334,fallow,5,23924.322,7476.6274,30351.371,3
1335,fallow,5,21170.553,16868.236,8485.2598,5
1335,grain,7,654.62665,654.62665,,1
1335,vineyard,15,5145.7974,5145.7974,,1
1336,citrus and olives,2,9227.5947,9227.5947,4898.8496,2
1336,developed,4,21970.039,21970.039,,1
1336,fallow,5,18740.969,15095.013,7239.3389,5
1336,grain,7,22491.777,22491.777,9433.0762,2
1336,orchard,9,11942.274,11942.274,,1
1336,pasture,11,20095.309,13710.096,18451.561,6
1336,vineyard,15,18965.736,18965.736,,1
1343,pasture,11,19045.848,19045.848,,1
1344,alfalfa,1,14034.235,14034.235,,1
1344,grain,7,6513.2183,6513.2183,,1
1345,alfalfa,1,16808.586,15889.602,3330.3376,3
1345,cotton,3,15144.265,15144.265,1.1863374,2
1345,fallow,5,15349.194,15349.194,,1
1345,pasture,11,65202.684,65202.684,,1
1346,alfalfa,1,27440.721,24431.361,16405.4,5
1346,cotton,3,16181.031,16181.031,,1
1346,fallow,5,31726.613,27548.154,12292.489,4
1346,grain,7,15392.369,13823.693,9393.7842,8
1347,alfalfa,1,29849.414,28784.424,20452.018,7
1347,cotton,3,22226.664,22226.664,5383.0107,2
1347,developed,4,28885.105,28885.105,,1
1347,fallow,5,19437.957,17857.463,13126.137,4
1347,grain,7,21702.545,24716.008,9015.0059,9
1348,alfalfa,1,12469.015,10969.632,12807.448,3
1348,fallow,5,8744.7793,8744.7793,,1
1348,grain,7,12039.814,12039.814,,1
1348,truck crops,14,22852.76,22852.76,5193.4702,2
1348,vineyard,15,77902.25,77902.25,,1
1349,fallow,5,10969.88,11599.12,2909.6389,4
1349,grain,7,16778.945,16778.945,6702.1431,2
1349,pasture,11,11100.99,11100.99,,1
1349,truck crops,14,11852.396,11407.792,11188.584,4
1349,vineyard,15,77902.25,77902.25,,1
1351,developed,4,326691.72,326691.72,,1
1353,grain,7,84593.828,84593.828,117672.16,2
1354,cotton,3,11648.131,11648.131,,1
1354,grain,7,227063.47,4349.2505,494134.38,5
1355,alfalfa,1,32874.426,22582.223,33845.516,4
1355,cotton,3,20765.412,20765.412,3585.1943,2
1355,developed,4,5214.5088,5214.5088,,1
1355,fallow,5,14650.795,11002.336,10027.224,6
1355,grain,7,22938.875,18086.732,17042.779,7
1355,orchard,9,23314.859,23314.859,,1
1355,pasture,11,30005.176,30005.176,,1
1356,alfalfa,1,21397.74,18152.699,17328.215,4
1356,fallow,5,23246.99,24938.461,3947.5361,6
1356,grain,7,25151.105,25151.105,,1
1356,orchard,9,23204.426,23204.426,,1
1356,truck crops,14,16999.006,16999.006,,1
